name,sex,country_cod),country,affiliate_name,age,height,weight
Andrew Potter,M,CA,Canada,CrossFit 416,32,,185 lb
Chris Smyth,M,IE,Ireland,CrossFit 1971 SW,33,178 cm,187 lb
Brian Burr,M,US,United States,CrossFit HSC,26,69 in,185 lb
Calvin Paul,M,CA,Canada,CrossFit Regina,23,170 cm,175 lb
Luke Venn,M,AU,Australia,CrossFit Nook,33,177 cm,83 kg
Giorgio Sarkis,M,US,United States,CrossFit Craic,26,73 in,200 lb
Robert Moloney,M,US,United States,CrossFit Island Park,32,71 in,190 lb
Alex Baronich,M,US,United States,Red Stick CrossFit,32,67 in,178 lb
Zac Hare,M,AU,Australia,Reebok CrossFit Frankston,33,176 cm,88 kg
Edik Shipulin,M,RU,Russian Federation,,25,190 cm,98 kg
Ryan Berger,M,US,United States,CrossFit Hook'd,36,71 in,200 lb
Marshal Szyndlar,M,US,United States,CrossFit Override,28,72 in,217 lb
Matteo Pinazzi,M,IT,Italy,CrossFit Arctos,27,175 cm,182 lb
Joel Werner,M,US,United States,CrossFit STMA,36,72 in,205 lb
Cory Stabenow,M,US,United States,Kearney CrossFit,29,70 in,180 lb
Kevin Jurs,M,EE,Estonia,Tallinn CrossFit,26,180 cm,
Sofien Zaier,M,DZ,Algeria,CrossFit Belfort,33,184 cm,90 kg
Pedro Bartolo,M,PT,Portugal,CrossFit Alpha Den,34,172 cm,83 kg
Chad Cole,M,US,United States,CrossFit Apollo,30,68 in,180 lb
Jules Castor,M,FR,France,CrossFit La Ciotat,26,180 cm,89 kg
Tudor Magda,M,US,United States,Cascade CrossFit,17,69 in,185 lb
Lucas Geron,M,BR,Brazil,CrossFit Extreme Force,21,,68 kg
Kang Kyungsun,M,KR,"Korea, Republic of",CrossFit Limelight,28,178 cm,198 lb
Phil LaMothe,M,US,United States,Muskegon CrossFit,30,71 in,190 lb
Charles McAvoy,M,US,United States,Fallbrook CrossFit,40,67 in,158 lb
Benjamin Hebert,M,CA,Canada,CrossFit Quebec City,30,175 cm,180 lb
Derek Foltz,M,US,United States,CrossFit Reaction,27,69 in,190 lb
Marcus Speck,M,NZ,New Zealand,Corpore Sano CrossFit,27,177 cm,84 kg
John Hansen,M,US,United States,CrossFit 519,31,69 in,209 lb
Michael Sabato,M,US,United States,CrossFit Norwalk,31,72 in,225 lb
Michael Allen,M,GB,United Kingdom,,25,,
Zachary Greer,M,US,United States,CrossFit Hickory,29,69 in,182 lb
Marcus Gregory,M,US,United States,ATG CrossFit,25,70 in,185 lb
Ioane Jobe,M,NZ,New Zealand,Corpore Sano CrossFit,22,,
Corey Scroggins,M,US,United States,CrossFit Testament,35,68 in,170 lb
Andrey Fedotov,M,RU,Russian Federation,CrossFit Geraklion Salut,26,164 cm,79 kg
Paul Bedford,M,GB,United Kingdom,Wakefield CrossFit,37,185 cm,95 kg
Skyler Ocetnik,M,US,United States,CrossFit Myrtle Beach,28,70 in,195 lb
Jerrett Ban,M,US,United States,CrossFit Unbreakable,29,,
Luis Victor Fernandez Ontiveros,M,ES,Spain,Full CrossFit,31,,
Anthony Martorano,M,US,United States,TAS CrossFit,21,,
Ryan Helgren,M,US,United States,CrossFit Wilco,25,72 in,200 lb
Leonardo Perdomo,M,VE,Venezuela,CrossFit Tuluka Nuñez,21,180 cm,78 kg
Matthew Axtman,M,US,United States,,37,68 in,175 lb
Neil Moran,M,US,United States,Sol CrossFit,37,,
Đorđe Đurić,M,BA,Bosnia and Herzegovina,,25,187 cm,90 kg
Lukas Ozaki,M,PE,Peru,,23,170 cm,82 kg
Frédéric Dubé,M,CA,Canada,CrossFit Pro1,24,,197 lb
Florian Schneider,M,DE,Germany,CrossFit Munich,27,,
Max Nikolenko,M,US,United States,CrossFit Costa Mesa,34,68 in,185 lb
Santino Marini,M,GB,United Kingdom,CrossFit Invictus,33,70 in,178 lb
Ben Tobler,M,US,United States,CrossFit Loading Dock,32,65 in,160 lb
Georgii Karachaushev,M,RU,Russian Federation,,35,179 cm,93 kg
Leonardo Fontana,M,US,United States,Double Edge CrossFit,29,71 in,202 lb
Kyle Tiringer,M,US,United States,Port CrossFit,33,70 in,180 lb
Daniel Faumuina,M,WS,Samoa,CrossFit Play,28,,
Brandon Bufton,M,CA,Canada,CrossFit Lethbridge,28,72 in,210 lb
Dusty Psaila,M,US,United States,CrossFit Kilter,25,74 in,205 lb
Denis Catana,M,GB,United Kingdom,CrossFit Fly High,35,179 cm,90 kg
Travis Stoetzel,M,US,United States,,37,67 in,185 lb
Adam Vondrak,M,US,United States,MC CrossFit,32,75 in,235 lb
Rodrigo Valenzuela,M,AR,Argentina,,35,64 in,175 lb
Hercules Bouliopoulos,M,GR,Greece,,22,,
Anthony Torres,M,US,United States,Dog House CrossFit,38,66 in,175 lb
Steven Turnbull,M,GB,United Kingdom,Tweed CrossFit,29,180 cm,71 kg
Adam Warner,M,US,United States,CrossFit Crash,32,70 in,185 lb
James Braun,M,US,United States,CrossFit West Valley,40,69 in,190 lb
Michael Senti,M,CH,Switzerland,CrossFit Ouf,30,173 cm,81 kg
Brian Kent,M,US,United States,CrossFit Hoffman Estates,27,72 in,205 lb
Josue Ramirez,M,EC,Ecuador,CrossFit Queens,22,165 cm,71 kg
Sebastian Rodriguez,M,EC,Ecuador,,23,170 cm,176 lb
Fabio Alves,M,CA,Canada,Hawkestone CrossFit,32,69 in,175 lb
Ádám Baksza,M,HU,Hungary,,30,181 cm,93 kg
Eric Revich,M,US,United States,150 Bay CrossFit,28,,
Phil Calcese,M,US,United States,CrossFit 615,37,71 in,205 lb
Christian Ramon,M,US,United States,CrossFit Elkhorn,29,72 in,205 lb
Connor Griffin,M,US,United States,CrossFit Boston Iron & Grit,25,,205 lb
Marc Fugger,M,DE,Germany,CrossFit Zwolle,37,172 cm,185 lb
Lee Howe,M,GB,United Kingdom,CrossFit Teesside,38,175 cm,180 lb
Joel Chant,M,AU,Australia,CrossFit NorWest,36,175 cm,82 kg
Anthony Luchansky,M,US,United States,All Heart CrossFit,30,71 in,190 lb
Ari Slonim,M,AU,Australia,CrossFit Roseland,25,67 in,190 lb
Chase Long,M,US,United States,CrossFit Jaakarhu,28,71 in,195 lb
Chase Frankenfeld,M,AU,Australia,CrossFit Moorabbin,29,170 cm,180 lb
Joshua Hong,M,KR,"Korea, Republic of",,21,69 in,165 lb
Diego Kemper,M,PY,Paraguay,BIGG CrossFit Herrera (departed),29,183 cm,88 kg
Matt Cox,M,GB,United Kingdom,CrossFit TAC,29,,
Mathieu Gomes,M,FR,France,CrossFit Narbonne,29,64 in,170 lb
Bernardo Malesci,M,IT,Italy,CrossFit Iris,24,,
Morteza Sedaghat,M,IR,Iran,,25,172 cm,89 kg
Tomas Sarmiento,M,AR,Argentina,,18,165 cm,72 kg
Kevin Mckay,M,CA,Canada,CrossFit Cordis,30,69 in,190 lb
Marc Windler,M,CH,Switzerland,CrossFit Züri Oberland,28,179 cm,187 lb
Volodymyr Molochko,M,UA,Ukraine,,26,175 cm,88 kg
Dino Smajic,M,BA,Bosnia and Herzegovina,CrossFit Sarajevo,23,184 cm,89 kg
Michaell Thorsager,M,DK,Denmark,CrossFit Nordvest,28,175 cm,82 kg
YiLiang Liu,M,CN,China,Stud CrossFit,27,176 cm,87 kg
Harrison Bell,M,GB,United Kingdom,CrossFit Surbiton,28,183 cm,90 kg
Kyle Fairbank,M,US,United States,CrossFit 785,32,66 in,155 lb
Artem Aprelsky,M,RU,Russian Federation,,35,175 cm,86 kg
David Trabulo,M,PT,Portugal,CrossFit XVI,23,182 cm,82 kg
Greg Lewis,M,AU,Australia,CrossFit Active,32,180 cm,85 kg
Luke Starr,M,AU,Australia,CrossFit Creature,37,171 cm,80 kg
Dane Laraway,M,US,United States,FURYAN CrossFit,30,68 in,183 lb
Paul Delanoy,M,US,United States,,37,72 in,190 lb
Sam Flavell,M,AU,Australia,CrossFit Melbourne,26,179 cm,77 kg
Bruno Almeida,M,BR,Brazil,DogTown CrossFit,30,173 cm,198 lb
Greg Rollo,M,US,United States,GSR CrossFit,31,71 in,213 lb
Niklas Grymen,M,DK,Denmark,CrossFit Butcher's Lab,25,185 cm,91 kg
Henry Kulla,M,CH,Switzerland,CrossFit Kreis 9,31,188 cm,220 lb
Ben Bizzell,M,US,United States,Top Tier CrossFit,29,70 in,200 lb
Vicente Azua Jr,M,US,United States,IMT CrossFit,28,69 in,195 lb
Roman Chausse,M,ZA,South Africa,CrossFit The Slab,32,184 cm,92 kg
Chris Cordova,M,US,United States,CrossFit Iconic,26,70 in,195 lb
Andres Escobar,M,CL,Chile,CrossFit OSA,35,71 in,206 lb
Matthew Wynne,M,ZA,South Africa,Black River CrossFit,30,170 cm,81 kg
Steven Cristini,M,CA,Canada,CrossFit East Woodbridge,29,72 in,205 lb
Steve Wilson,M,US,United States,CrossFit TreeTown,29,71 in,185 lb
Robert Yates,M,US,United States,CrossFit Cornelius,20,71 in,194 lb
Angel Ivanov,M,BG,Bulgaria,CrossFit Serdika,32,180 cm,91 kg
Nathan Hoiland,M,US,United States,CrossFit Valor,31,71 in,195 lb
Mario Beltran,M,US,United States,Premier CrossFit,25,67 in,177 lb
Zachary Mosbarger,M,US,United States,CrossFit WaterSide,30,69 in,185 lb
Loren Crowder,M,US,United States,CrossFit Overton,24,70 in,185 lb
Dean Haynes,M,AU,Australia,CrossFit Fallen,25,183 cm,88 kg
Schalk Smit,M,ZA,South Africa,CrossFit Charisma,29,,80 kg
George Rhigas,M,AU,Australia,CrossFit Adelaide,25,173 cm,81 kg
Ashley Forbes,M,AU,Australia,CrossFit Torian,30,176 cm,76 kg
Jake Law,M,AU,Australia,CrossFit Singleton,30,185 cm,96 kg
Muhammad Al Deeb,M,EG,Egypt,CrossFit Hustle,31,185 cm,216 lb
Hayden Bock,M,US,United States,CrossFit Northland,28,71 in,190 lb
Caleb Freeman,M,US,United States,CrossFit Asheboro,27,70 in,190 lb
Jeremy Meredith,M,CA,Canada,CrossFit Vernon,33,72 in,210 lb
Anton Narinskiy,M,US,United States,CrossFit Horsepower,35,74 in,210 lb
Jonathan Castro,M,US,United States,Diablo CrossFit,32,70 in,215 lb
Anton Savenko,M,KZ,Kazakhstan,CrossFit Berloga,22,194 cm,104 kg
Andreas Janzen,M,DE,Germany,CrossFit The Challenge,36,69 in,185 lb
Evgeniy Kuznetsov,M,RU,Russian Federation,,31,168 cm,75 kg
Matthew Kolozsvary,M,US,United States,CrossFit Unmatched,33,70 in,205 lb
Zac Atkins,M,US,United States,CrossFit Azimuth,30,68 in,170 lb
Robert Petras Jr.,M,US,United States,Mad Apple CrossFit,39,74 in,200 lb
Braden Willis,M,US,United States,Advanced Performance CrossFit,24,69 in,195 lb
Apostolescu Gabriel,M,RO,Romania,,25,169 cm,82 kg
Lachlan Bisshopp,M,AU,Australia,CrossFit Lionmode,26,176 cm,84 kg
Laurin Marc-Éric,M,CA,Canada,,33,183 cm,220 lb
Erik Toth,M,SK,Slovakia,CrossFit BBros,30,179 cm,84 kg
Elliot Turner,M,GB,United Kingdom,CrossFit Tupton Hall,28,186 cm,90 kg
Luke Spencer,M,AU,Australia,CrossFit Project Bayside,28,193 cm,97 kg
Alex Konicke,M,US,United States,CrossFit Chateau,32,69 in,180 lb
Jack Laker,M,NZ,New Zealand,CrossFit East Tamaki,17,177 cm,78 kg
Adnan Murguz,M,BA,Bosnia and Herzegovina,CrossFit Hobro,29,187 cm,92 kg
Victorien Champion,M,FR,France,Genum CrossFit,26,174 cm,72 kg
Chris Hogan,M,AU,Australia,CrossFit 121,34,179 cm,200 lb
Guðni Agnar Ágústsson,M,IS,Iceland,CrossFit Reykjavík,29,192 cm,89 kg
Vincent Valensi,M,FR,France,CrossFit Nice,32,178 cm,176 lb
Chris Pope,M,CA,Canada,CrossFit Sandvika,29,181 cm,192 lb
Vanhamme David,M,FR,France,CrossFit Fréjus,25,183 cm,93 kg
Ivan Kukartsev,M,RU,Russian Federation,CrossFit Tirus,22,179 cm,82 kg
Mark Voss,M,NL,Netherlands,CrossFit Posterus,29,,
Mathias Bakkegaard,M,DK,Denmark,Vidar CrossFit,23,183 cm,97 kg
Igor Gladkikh,M,RU,Russian Federation,,33,177 cm,83 kg
Stefano Zucchiatti,M,IT,Italy,CrossFit Ardeatino,17,180 cm,83 kg
Paulo Filho,M,BR,Brazil,,22,179 cm,85 kg
Tjappe Gustafsson,M,SE,Sweden,,30,177 cm,83 kg
Antoine Lecours,M,CA,Canada,CrossFit Le Repere,21,,194 lb
Christoph Ranz,M,AT,Austria,Train Blue CrossFit,28,,183 lb
Bryan Weed,M,US,United States,CrossFit Fort Vancouver,35,67 in,175 lb
Chase Brady,M,US,United States,,21,72 in,205 lb
Joseph Cochran,M,US,United States,Salt Lake City CrossFit,24,,
Josh Schnepp,M,US,United States,CrossFit Uru,24,72 in,190 lb
Sean Smith,M,US,United States,CrossFit DT1,30,68 in,170 lb
Deano Sanfilippo,M,AU,Australia,CrossFit Melbourne,31,174 cm,82 kg
Sebastian Jalas,M,US,United States,CrossFit Funky,23,72 in,190 lb
Logan Jenkins,M,US,United States,,28,,194 lb
Callum Mulligan,M,NZ,New Zealand,CrossFit Korra,26,183 cm,94 kg
Scott Hutchison,M,AU,Australia,BTS CrossFit,38,176 cm,180 lb
Angel Cepeda,M,MX,Mexico,,27,,
Simon Dunn,M,GB,United Kingdom,Blitz CrossFit,29,174 cm,79 kg
Josh Padgett,M,US,United States,CrossFit Clemson,28,71 in,190 lb
Jake Julian,M,US,United States,CrossFit Pendleton,26,70 in,180 lb
Tanner Blankers,M,US,United States,ZooTown CrossFit,26,72 in,190 lb
Nick Zapp,M,US,United States,CrossFit Spur,29,72 in,215 lb
Patrick Midgley,M,US,United States,CrossFit Lubbock,36,71 in,200 lb
Rodney Bebernes,M,US,United States,Precision CrossFit,39,70 in,206 lb
Saxon Ford,M,NZ,New Zealand,Remuera CrossFit,25,,
Justin Adams,M,US,United States,UpReach CrossFit,30,68 in,180 lb
Mohamed Hazem,M,EG,Egypt,CrossFit Hustle,24,,
Weston Neiman,M,US,United States,Battle Wolf CrossFit,31,70 in,199 lb
Andrew Martin,M,US,United States,Yankee CrossFit,25,68 in,175 lb
James Kim,M,US,United States,CrossFit Westwood,30,68 in,175 lb
Sam Payne,M,AU,Australia,CrossFit Light,29,,
Matt Lodin,M,US,United States,CrossFit HQ South,33,69 in,180 lb
David Levey,M,ZA,South Africa,CrossFit Algoa,42,178 cm,91 kg
Phedias Demou,M,CY,Cyprus,,29,180 cm,88 kg
Thomas McCarthy,M,US,United States,CrossFit SISU,30,71 in,
Justin Field,M,US,United States,CrossFit Apollo,32,69 in,185 lb
Jorge Fernandez,M,US,United States,CrossFit Invictus,25,70 in,195 lb
Armin Streibl,M,AT,Austria,Train Blue CrossFit,35,190 cm,89 kg
Dylan Murrell,M,US,United States,CrossFit Stillwater,26,65 in,170 lb
Dr Justin Lee,M,US,United States,CrossFit SISU,31,,190 lb
Pedro Borges,M,PT,Portugal,Trend CrossFit,37,174 cm,79 kg
Gerardo Gonzalez Hidalgo,M,MX,Mexico,,27,173 cm,83 kg
Nuno Costa,M,US,United States,CrossFit Invictus,41,69 in,170 lb
Brent Parrish,M,US,United States,CrossFit Black Hive,37,69 in,178 lb
Thomas Dominick,M,US,United States,,31,66 in,170 lb
Reggie Hoegh,M,US,United States,CrossFit Waukee,36,74 in,215 lb
Ahmad El-Hersh,M,JO,Jordan,CrossFit Alioth,26,183 cm,83 kg
Alex Zomerfeld,M,US,United States,Port CrossFit,27,,185 lb
Rafael Sancen,M,MX,Mexico,CrossFit Hyperactive,25,72 in,175 lb
Matthew Lynch,M,US,United States,CrossFit Lindy,34,69 in,180 lb
Stan White II,M,US,United States,Outsiders CrossFit,36,72 in,215 lb
Jaime Bigornia,M,US,United States,CrossFit Signal Hill,29,64 in,160 lb
Justin White,M,CA,Canada,Corktown CrossFit,35,,185 lb
Tyler Downing,M,US,United States,CrossFit DC,29,66 in,165 lb
Jose Joaquin Vargas Jerez,M,ES,Spain,CrossFit Ciudad Real,28,170 cm,82 kg
Jeffrey Flood,M,IE,Ireland,CrossFit DSC,29,192 cm,95 kg
Keegan Longueira,M,ZA,South Africa,,29,173 cm,86 kg
Justin Caron,M,CA,Canada,CrossFit Adm,30,69 in,189 lb
Paul Taft,M,US,United States,CrossFit Wingman,22,69 in,185 lb
Andrey Kutsegol,M,RU,Russian Federation,CrossFit CLV,36,176 cm,94 kg
Brian Cunningham,M,US,United States,CrossFit Invictus Back Bay,28,72 in,190 lb
Joseph Devane,M,US,United States,Certus CrossFit,28,71 in,195 lb
Kevin Galand,M,FR,France,CrossFit Toulon,24,177 cm,85 kg
Jordan Krstic,M,FR,France,CrossFit Castèu,26,184 cm,96 kg
Taylor Dooley,M,CA,Canada,CrossFit Armoury South,27,,170 lb
Stavri Stavrev,M,BG,Bulgaria,,28,170 cm,73 kg
Tylor Robinson,M,CA,Canada,CrossFit Pyro,35,70 in,
Nathan Garcia,M,US,United States,CrossFit Eclipse,27,69 in,175 lb
Austin Evans,M,CA,Canada,N3P CrossFit,25,67 in,175 lb
Ed Hurley,M,US,United States,,32,70 in,195 lb
Michael Sandone,M,US,United States,Phase Line CrossFit,42,68 in,195 lb
Gerasimov Dmitriy,M,RU,Russian Federation,,25,184 cm,86 kg
Fran Martinez,M,ES,Spain,CrossFit Sant Marti,27,184 cm,90 kg
Mads Erting,M,DK,Denmark,CrossFit 2150,29,182 cm,85 kg
David Berger,M,US,United States,CrossFit Wooster,28,72 in,202 lb
Marco Schiavone,M,IT,Italy,CrossFit Olten,23,178 cm,86 kg
Karl Buchhorn,M,AU,Australia,CrossFit Towards,30,181 cm,90 kg
Thomas Gabriel Romero,M,US,United States,CrossFit South Denver,46,65 in,155 lb
Brandon Garcia,M,US,United States,Edinburg CrossFit,24,70 in,198 lb
Jose Gallego,M,ES,Spain,VivoBox CrossFit,25,178 cm,167 lb
Arturo Ojeda,M,ES,Spain,,29,174 cm,82 kg
Ryan Quattropani,M,US,United States,CrossFit Lighthouse,26,,
Ben Fowler,M,NZ,New Zealand,CrossFit Selwyn,19,,
Alex Arnold,M,US,United States,CrossFit Wexford,32,,
Jwan Kim,M,KR,"Korea, Republic of",CrossFit Apgujeong,30,178 in,175 lb
Marek Vácha,M,CZ,Czech Republic,CrossFit HomeTown,23,,
Alessandro Berselli,M,IT,Italy,CrossFit Team 059,23,,
Jake Standen,M,AU,Australia,CrossFit CQ,22,183 cm,84 kg
Ryan Bretag,M,US,United States,CrossFit Rally Point,42,69 in,185 lb
Richard Dupell,M,US,United States,Miraculous CrossFit,32,69 in,178 lb
Adam Osmoe,M,US,United States,CrossFit Invictus Sorrento Valley,27,67 in,180 lb
Emanuele Amato,M,IT,Italy,CrossFit 4112,34,170 cm,79 kg
William Turner,M,US,United States,12 Labours CrossFit,29,72 in,191 lb
Shawn McQueen,M,US,United States,Railroad CrossFit,33,67 in,180 lb
Arjuna Lacerda,M,BR,Brazil,CrossFit Al Ain,33,185 cm,102 kg
Brad Patnaude,M,US,United States,Champlain Valley CrossFit,30,68 in,200 lb
David Ramirez,M,CO,Colombia,,33,175 cm,83 kg
Daniel Miller,M,US,United States,Norwottuck CrossFit,29,70 in,185 lb
Richard Wollboldt,M,ZA,South Africa,Cape CrossFit Newlands,25,180 cm,85 kg
Adrián García,M,ES,Spain,,25,,
Christian Pacheco,M,MX,Mexico,,25,169 cm,80 kg
Daniel Pyatt,M,GB,United Kingdom,CrossFit Ascot,26,6 in,74 kg
Jason Laborde,M,FR,France,Millesime CrossFit,31,175 cm,78 kg
Brock Kap,M,US,United States,CrossFit The Club,25,71 in,185 lb
Bryan Diaz,M,US,United States,CrossFit CS,37,,
Jeffrey DiPerna,M,US,United States,Grand Trunk CrossFit,42,74 in,220 lb
Rick Wagner,M,DE,Germany,CrossFit Aorta,26,187 cm,93 kg
Rubén Insua,M,ES,Spain,CrossFit Puerto Vilagarcia,34,167 cm,75 kg
Connor Winchenbach,M,US,United States,CrossFit Bangor,24,68 in,185 lb
Jesse Johnson,M,US,United States,CrossFit Winchester,28,70 in,180 lb
Francisco Walfrido,M,BR,Brazil,FTN CrossFit,26,,
Jayden Azzopardi,M,AU,Australia,,22,178 cm,93 kg
Jordy Gremillion,M,US,United States,Ragin' CrossFit,29,67 in,172 lb
Bruno Cesar Ribeiro Iria,M,BR,Brazil,CrossFit High Pulse,38,2 cm,85 kg
Benjamin Lanz,M,US,United States,CrossFit Upheaval,34,68 in,190 lb
Luke Tweddell,M,GB,United Kingdom,CrossFit Yas,30,168 cm,78 kg
Liam Mulligan,M,GB,United Kingdom,CrossFit Newstead,29,172 cm,80 kg
Anthony Gonzalez,M,US,United States,Certus CrossFit,24,66 in,157 lb
Rashid AlBuflasa,M,BH,Bahrain,CrossFit Riffa,28,,
Coy Ozias,M,US,United States,District CrossFit,24,66 in,175 lb
Ryan Reilly,M,US,United States,Five Alarm CrossFit,24,68 in,177 lb
George Caroulis,M,US,United States,CrossFit 2 St,38,73 in,192 lb
Tomohiro Itaya,M,JP,Japan,CrossFit Minatomirai,35,178 cm,85 kg
Reza Mashkoori,M,CA,Canada,CrossFit NCR,35,170 cm,179 lb
Ashley Hawthorne,M,IE,Ireland,CrossFit River Mersey,28,73 in,188 lb
Matthew Burnham,M,US,United States,The Pack CrossFit,25,74 in,205 lb
Martín Cuervo,M,ES,Spain,,20,177 cm,84 kg
Lucas Silva,M,BR,Brazil,,26,177 cm,90 kg
Josh Wagner,M,US,United States,CrossFit Apex,38,69 in,183 lb
Robert Belville,M,US,United States,CrossFit Wilco,38,68 in,185 lb
Jomar Ringvold,M,NO,Norway,Mjøsa CrossFit,24,179 cm,91 kg
Erik Vådahl,M,NO,Norway,CrossFit Maxpuls,25,176 cm,84 kg
Ezequiel Henriquez Santana,M,ES,Spain,CrossFit Oceanus,34,,
Shawn Goodrich,M,US,United States,CrossFit 207,28,,
Devon Powell,M,US,United States,CrossFit West Visalia,27,72 in,220 lb
Vinicius Stoelben,M,BR,Brazil,,28,186 cm,96 kg
Christopher Kable,M,AU,Australia,CrossFit Uplift,41,178 cm,194 lb
Reid Worthington,M,US,United States,LumberYard CrossFit,32,72 in,208 lb
Timo Großkopf,M,DE,Germany,CrossFit Esslingen,30,178 cm,88 kg
Savaş Alan,M,TR,Turkey,,29,172 cm,77 kg
Jason Jamison,M,US,United States,CrossFit Modern,35,70 in,190 lb
Bradley Jones,M,US,United States,CrossFit Devotion,32,72 in,210 lb
Geronimo Beaudean,M,AR,Argentina,,19,,
Marco Poxrucker,M,AT,Austria,CrossFit 4020,32,176 cm,87 kg
Orlando Trejo,M,PE,Peru,Iron Bridge CrossFit,32,162 cm,72 lb
Ryan Murphy,M,US,United States,Obscurus CrossFit,34,74 in,210 lb
Hakon Leknes,M,NO,Norway,CrossFit Oslo,31,168 cm,75 kg
Will Liptak,M,US,United States,CrossFit Amplify,31,68 in,195 lb
michael orlov,M,RU,Russian Federation,CrossFit Geraklion Salut,45,174 cm,87 kg
Cameron Kuszla,M,AU,Australia,CrossFit Box Hill,24,178 cm,81 kg
Dmitry Atavin,M,BY,Belarus,,34,,
James Dollah,M,GB,United Kingdom,CrossFit Surbiton,29,183 cm,100 kg
Anton Neznanov,M,RU,Russian Federation,CrossFit Berloga,35,175 cm,90 kg
Herman Demmink III,M,US,United States,,36,70 in,190 lb
Jesus Mendez,M,US,United States,CrossFit Fracas,25,66 in,160 lb
Sam Long,M,GB,United Kingdom,CrossFit Witham,28,177 cm,88 kg
Lionel Bourrin,M,FR,France,Alpes CrossFit Unity,37,178 cm,176 lb
Ivan Marjanovic,M,RS,Serbia,Circuit Plus CrossFit Shuwaikh,32,,
Raphael Maheux,M,CA,Canada,CrossFit 418,24,74 in,215 lb
Brandon Jowers,M,US,United States,CrossFit Manayunk,27,,
Justin Wright,M,US,United States,CrossFit Invictus Back Bay,30,70 in,195 lb
Mark Taylor,M,US,United States,CrossFit Fringe,27,69 in,185 lb
Aaron Kleefisch,M,US,United States,CrossFit Anacapa,40,72 in,192 lb
Denrik Paoli,M,BR,Brazil,CrossFit Itaim,34,174 cm,195 lb
Domenic Becker,M,DE,Germany,CrossFit IN Town,28,178 cm,87 kg
Sean Corsiglia,M,US,United States,CrossFit Burlingame,34,75 in,90 kg
Chris Anderson,M,US,United States,Superhero CrossFit,42,69 in,160 lb
Jeremy Clemons,M,US,United States,Kiss My CrossFit,35,,195 lb
Bryan Denis,M,BE,Belgium,Huy CrossFit,28,185 cm,90 kg
Bear Sitzer,M,US,United States,CrossFit Pittsfield,30,70 in,170 lb
Matt Anderson,M,US,United States,CrossFit Coeur D'Alene,31,67 in,185 lb
Travis Boyd,M,US,United States,CrossFit Shadyside,33,70 in,195 lb
Andrew Cook,M,US,United States,CrossFit Maximus,28,71 in,200 lb
Jesse Mercado,M,US,United States,CrossFit BAM,30,67 in,198 lb
Johnathon Bohnert,M,US,United States,Crystal Coast CrossFit,29,66 in,170 lb
Tyler Cooke,M,US,United States,CrossFit 1124,31,66 in,183 lb
Will Hall,M,US,United States,Top Tier CrossFit,29,71 in,220 lb
Mason Mitchell,M,US,United States,,34,70 in,184 lb
Tony Distefano,M,US,United States,Climate CrossFit,30,69 in,194 lb
Caine Hayes,M,AU,Australia,Injustice CrossFit,41,192 cm,98 kg
Gousseau Kevin,M,FR,France,Millesime CrossFit,29,180 cm,78 kg
Trevor James,M,US,United States,,28,74 in,225 lb
Chris Nicklin,M,US,United States,CrossFit Majestic,34,70 in,195 lb
Andrew Farris,M,US,United States,CrossFit Thermal,28,65 in,175 lb
Dan Brisebois,M,CA,Canada,CrossFit Mascouche,29,,185 lb
Brandon Rodick,M,US,United States,CrossFit Everlasting,32,,
Jake Lockert,M,US,United States,CrossFit Hendersonville,28,74 in,206 lb
Adinailton Gonçalves,M,PE,Peru,Taka CrossFit,41,168 cm,80 kg
Zach Brock,M,US,United States,CrossFit 926,31,72 in,217 lb
Kevin Righi,M,US,United States,CrossFit Reston,30,69 in,170 lb
Jake Giles,M,US,United States,Northern Suffolk CrossFit,24,73 in,210 lb
Callum Ward,M,AU,Australia,CrossFit Towards,33,182 cm,204 lb
Adam Zubek,M,CZ,Czech Republic,,32,,
Matt Cuneo,M,US,United States,Pennant CrossFit,25,,
Alec Leitch,M,AU,Australia,,25,176 cm,84 kg
Gogel Cyril,M,FR,France,CrossFit Take Control,34,175 cm,85 kg
Ramon Brugman,M,NL,Netherlands,CrossFit Amsterdam,29,184 cm,98 kg
Josh Silvernail,M,US,United States,CrossFit Rally Point,35,75 in,210 lb
Mason Walsh,M,US,United States,Vista CrossFit,25,73 in,200 lb
Benjamin Rosen,M,US,United States,CrossFit Hype,32,69 in,180 lb
Simon Marquis,M,FR,France,CrossFit 571,34,169 cm,73 kg
Maksym Mykhailov,M,UA,Ukraine,CrossFit Banda II,28,174 cm,83 kg
Pol Palomé,M,ES,Spain,CrossFit 77 Feet,25,174 cm,80 kg
Jeffery Moss,M,US,United States,K3 CrossFit,33,67 in,185 lb
Joseph Fioretto,M,US,United States,CrossFit Kilter,36,68 in,170 lb
